Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),4000.0,23.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),21000.0,8.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,4295000.0,5.3
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)",76351000.0,6.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),3167000.0,9.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),6451000.0,6.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),7821000.0,3.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),6607000.0,10.3
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),7600000.0,7.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",140309000.0,2.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),7980000.0,5.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),32922000.0,5.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),3131000.0,11.3
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),50734000.0,4.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),4730000.0,6.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 10 PCT OF OPERATIONS ON FARM SALES BASIS),17475000.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 25 PCT OF OPERATIONS ON FARM SALES BASIS),48935000.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 50 PCT OF OPERATIONS ON FARM SALES BASIS),118673000.0,1.3
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 75 PCT OF OPERATIONS ON FARM SALES BASIS),216695000.0,3.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)",816000.0,6.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)",226531000.0,4.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)",4053000.0,4.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)",26806000.0,10.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)",748000.0,7.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)",5940000.0,6.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)",33549000.0,3.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)",1684000.0,10.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)",9336000.0,5.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)",36226000.0,3.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)",2115000.0,26.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000 TO 4,999 $)",10110000.0,2.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (10,000 TO 24,999 $)",26213000.0,1.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (100,000 OR MORE $)",227112000.0,4.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (25,000 TO 49,999 $)",29657000.0,7.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (5,000 TO 9,999 $)",10154000.0,3.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (50,000 TO 99,999 $)",43161000.0,5.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",EXPENSE,EXPENSE: (500 TO 999 $),903000.0,4.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",EXPENSE,EXPENSE: (LESS THAN 500 $),495000.0,6.4
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)",699000.0,7.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)",226015000.0,4.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",4089000.0,3.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)",26969000.0,10.3
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)",706000.0,8.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",5958000.0,6.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)",34872000.0,4.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",1695000.0,10.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)",9433000.0,6.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)",35077000.0,3.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)",2289000.0,24.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),52730000.0,7.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),13314000.0,6.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),295074000.0,2.3
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),125183000.0,4.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),36564000.0,10.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),17765000.0,4.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),15531000.0,7.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),26247000.0,6.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),26247000.0,6.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),4739000.0,5.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),1880000.0,10.4
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),113964000.0,1.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),893000.0,18.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),2986000.0,1.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),420000.0,15.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),1632000.0,6.4
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,347804000.0,2.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN PCT OF OPERATING EXPENSES",TOTAL,NOT SPECIFIED,5.6,1.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)",740.0,5.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),1152.0,5.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),2640.0,5.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),1301.0,3.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),958.0,5.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),766.0,4.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",384.0,2.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),498.0,5.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),1799.0,5.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),947.0,6.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),1118.0,4.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),1199.0,4.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (1,000 TO 1,999 ACRES) AND EXPENSE: (25,000 TO 49,999 $)",87.0,13.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (1,000 TO 1,999 ACRES) AND EXPENSE: (5,000 TO 24,999 $)",125.0,11.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (1,000 TO 1,999 ACRES) AND EXPENSE: (50,000 OR MORE $)",486.0,4.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (1,000 TO 1,999 ACRES) AND EXPENSE: (LESS THAN 5,000 $)",42.0,29.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (1.0 TO 9.9 ACRES) AND EXPENSE: (25,000 TO 49,999 $)",10.0,43.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (1.0 TO 9.9 ACRES) AND EXPENSE: (5,000 TO 24,999 $)",125.0,7.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (1.0 TO 9.9 ACRES) AND EXPENSE: (50,000 OR MORE $)",8.0,20.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (1.0 TO 9.9 ACRES) AND EXPENSE: (LESS THAN 5,000 $)",1009.0,5.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (10.0 TO 49.9 ACRES) AND EXPENSE: (25,000 TO 49,999 $)",23.0,11.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (10.0 TO 49.9 ACRES) AND EXPENSE: (5,000 TO 24,999 $)",227.0,11.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (10.0 TO 49.9 ACRES) AND EXPENSE: (50,000 OR MORE $)",16.0,13.3
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (10.0 TO 49.9 ACRES) AND EXPENSE: (LESS THAN 5,000 $)",2374.0,5.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (100 TO 139 ACRES) AND EXPENSE: (25,000 TO 49,999 $)",26.0,17.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",AREA OPERATED AND EXPENSE,"AREA OPERATED: (100 TO 139 ACRES) AND EXPENSE: (5,000 TO 24,999 $)",366.0,6.3
